id,released,area,mean_elevation,mean_slope,seed_triangles,volume,thickness,tsunami_potential_ratio,no2d,slopeunit,cluster,cluster_center_dist,LONLO,LONHI,LATLO,LATHI
3546293,"[7217, 7220, 2348, 7221, 7229, 7222, 7226, 3641, 7223, 3642, 4499, 6234]",1346801.6706440933,-424.2266845703125,12.359683320820052,"[7217, 7220]",12915142.992056072,9.589491365777372,1.8167809261727368,0.8911394513552445,-1,36,0.056572605910446924,15.367500153999998,15.601666948,37.892083527000004,38.100833634
5534375,"[7938, 10311, 7937, 5154, 10312, 5155, 5161, 2819]",1093412.1985846453,-465.9107971191406,15.893573180807405,"[7938, 10311]",9727301.649447473,8.896280526263439,1.8018567955319325,0.8372906231941287,-1,8,0.1492933054286033,15.676667087999999,15.796667123999999,37.835416815,37.954583516999996
3372769,"[9944, 9961, 9945, 9958, 9969, 9946, 9960, 9964, 6305, 11773, 6306, 11772, 11031]",1527023.7134833862,-586.739990234375,15.095093228366942,"[9944, 9961]",15320626.405097404,10.032998354785596,1.8998461057083598,0.827912112035517,-1,92,0.01326794799379331,15.439166877999998,15.607500286,37.97500026,38.124166986
2773220,"[3410, 5772, 3416, 5767, 3415, 3346, 3414, 3345]",834776.377329385,-401.9391784667969,16.970147482934742,"[3410, 5772]",6738785.998651636,8.072564319812628,1.7008644427762443,0.8238838294349033,-1,51,0.08393385210496589,15.196666683999998,15.484166854,37.678750023000006,37.86250011
6265667,"[4690, 4693, 2555, 4696, 4694, 13754]",895793.5999560375,-497.3800048828125,19.36113670893044,"[4690, 4693]",7417355.235053885,8.280205658332347,1.7246116468263262,0.7682191147499692,-1,93,0.09612884007367498,15.342500153999998,15.686667036,37.910833542000006,38.124166986
6317483,"[8968, 9008, 12450, 6274, 12453, 9016, 6275, 9018, 12454, 6277]",1043257.3346928325,-425.44232177734375,13.478858223896362,"[8968, 9008]",9125541.139140528,8.747162215569155,1.4700029120323577,0.7565263545584502,-1,82,0.04377138358547967,15.436666895999998,15.681250365,38.003333616000006,38.157500346
4587659,"[4454, 7178, 7176, 4455, 2290, 7179, 4456, 2289, 821, 4457, 2314, 2291, 2313, 6155, 2316, 6156, 4466, 2298, 6152, 819, 4464, 2299, 2294, 4463, 2295, 2317, 2296, 8610]",3351307.835537309,-933.9384155273438,11.38471822201052,"[4454, 7178]",44620839.571834706,13.314455657780757,1.8498221044700145,0.7469204044779626,-1,96,0.018536177053774333,15.186250008999998,15.480416851,37.650416667,37.777083375
4644584,"[11438, 13666, 12804, 4476, 12810, 12807, 12166, 12806, 12175, 12169, 12805, 12176, 12167, 4472, 12173]",1897669.0051452008,-781.6881103515625,13.575774482958971,"[11438, 13666]",20588565.631165985,10.849397642762598,1.4485085290674606,0.6423350803058908,-1,65,0.029119554317421255,15.301666767999999,15.436666816,37.678333356,37.781666711999996
1071899,"[12286, 13341, 12285, 13340, 13342, 13339, 10868, 13338, 12282, 8861, 10870]",1313850.8977219851,-613.4816284179688,13.750740815578688,"[12286, 13341]",12487311.09699459,9.504359374907505,1.2531586791325573,0.6134978566171686,-1,61,0.039361630424927296,15.367500153999998,15.591250273,37.910833542000006,38.100833634
6099352,"[11414, 12787, 11415, 12784, 12788, 12785, 11413, 11421, 6729, 12786, 12789, 9454, 9455, 11423, 9456, 9464, 6739, 9465, 11434, 11433, 6740, 11432, 11435, 7191]",2863539.0792592093,-1117.0794677734375,13.411916695227424,"[11414, 12787]",36027530.56603644,12.58146984163271,1.5183281923586573,0.6087575704203362,-1,20,0.030840010656474265,15.226666708,15.480416851,37.650416667,37.777083375
2489024,"[4456, 7179, 4457, 7178, 2291, 2290, 2289, 6155, 820, 821, 819, 6156, 2314, 2299, 6152, 2313, 2298, 2294, 2297, 2316, 2303, 2295, 4466]",2698465.290272967,-936.2125244140625,11.236311618928603,"[4456, 7179]",33232664.02711308,12.315394289822933,1.3444051725316948,0.593073108061872,-1,18,0.02289283752508305,15.186250008999998,15.398333452,37.650416667,37.777083375
98695,"[4286, 4285, 4280, 7056, 7055, 7053, 4282, 2118, 723]",1042579.584848421,-484.5909118652344,12.36941988434853,[4286],9117479.474635504,8.74511606321265,1.0686987548421365,0.5868960590118527,-1,28,0.4772179605923378,15.686667095999999,15.820417143,37.742916741,37.945416843
641116,"[10914, 8869, 10911, 10905, 12303, 12308, 12318, 12317, 12316, 12300, 8873, 10841]",1475879.263847329,-668.89501953125,11.777461840639411,[10914],14627004.325204978,9.910705220612176,1.0152988823558458,0.5242148117282799,-1,26,0.018193909521658568,15.367500153999998,15.579583597,37.910833542000006,38.100833634
5506758,"[4457, 7178, 2291, 2290, 2289, 6155, 820, 6156, 2313, 819, 6152, 2316, 2294, 4466, 2298, 2295, 2297, 8610]",2137028.077555496,-923.9194946289062,11.094606844557932,"[4457, 7178]",24198484.624677107,11.323428493441824,0.9768103717222799,0.47263437581678724,-1,79,0.015095901572428844,15.186250008999998,15.480416851,37.650416667,37.777083375
6091592,"[11414, 12787, 11415, 12784, 12788, 11413, 12789, 9454, 12786, 9456, 6739, 11434, 9455, 6740, 9464, 11435, 7191, 11431]",2180633.282124568,-1121.5189208984375,13.49901370457644,"[11414, 12787]",24872454.499243747,11.406069375869922,1.0534033799068308,0.46631846208614197,-1,21,0.01725055915955944,15.226666708,15.480416851,37.650416667,37.777083375
475563,"[9468, 11426, 1917, 11425, 1916, 11424, 320, 4459, 822, 4458, 7190, 7187, 7191, 2311, 2312, 7184]",1943430.7433981707,-1021.3186645507812,12.573026185475031,[9468],21266704.325849634,10.94286709114414,0.9141931483765876,0.4342684437848942,-1,11,0.017093405868563553,15.226666708,15.480416851,37.650416667,37.777083375
293178,"[7179, 4457, 7178, 2290, 2289, 821, 820, 819, 2299, 2298, 2294, 2297, 2296]",1456185.716651996,-942.3020629882812,11.58040286918751,[7179],14362203.05853041,9.862892414266646,0.6044719855989579,0.3310138893742739,-1,3,0.021580764449972076,15.186250008999998,15.398333452,37.650416667,37.777083375
3507387,"[8821, 10734, 8820, 10735, 8819, 1603, 10733, 8609, 8591, 8610, 8615, 8608]",1582315.2128532848,-856.2606201171875,9.600526440886183,"[8821, 10734]",16079951.872096023,10.162293670361738,0.57126349802203,0.3298638423515001,-1,86,0.023638663526007356,15.186250008999998,15.397916785,37.650416667,37.777083375
7260113,"[12166, 12805, 12807, 4472, 12806, 4473, 5875]",921074.0747426427,-715.56884765625,12.4847180285735,"[12166, 12805]",7703478.224613735,8.363581644360323,0.5350952407401202,0.3222840438340322,-1,90,0.2865341885539921,15.196666683999998,15.484166854,37.678333356,37.86250011
814634,"[12787, 12784, 12788, 12789, 12786, 11413, 9454, 9455, 9456, 9464, 6739, 6740]",1414006.4029048998,-1139.6922607421875,14.414177621315984,[12787],13799397.697313495,9.759077235410217,0.6352350532992986,0.31927718564453844,-1,87,0.023641783208522785,15.226666708,15.480416851,37.650416667,37.777083375
7546803,"[6726, 13661, 12781, 13663, 13659, 13664, 13660, 12793, 12790, 9448, 12792, 11402, 9459]",1585179.6511571205,-1298.85400390625,12.695194864269581,"[6726, 13661]",16119553.365111707,10.168912623465138,0.5050147436107737,0.2657923699071102,-1,31,0.042750205262010545,15.226666708,15.487916857,37.650416667,37.777083375
352511,"[8181, 8180, 10287, 10288, 10286, 10285, 10343]",959142.7136397623,-1040.47900390625,12.787143688198489,[8181],8139682.316550054,8.486414170485144,0.3504290535251152,0.21544756449760513,-1,77,0.2827469237986681,15.573333671999999,15.762917096999999,37.791250113000004,37.977500202
